Activity_ID,User_ID,Track_ID,Genre,Is_Liked,Is_Subscribed,Comments_Count,Is_Added_To_Playlist
33250,555,Track_326,Rock,1,0,3,1
33251,555,Track_411,Rock,1,1,1,1
33252,555,Track_320,Rock,1,0,2,1
33253,555,Track_300,Rock,1,1,2,1
33254,555,Track_297,Rock,1,0,5,1
33255,555,Track_367,Rock,1,1,3,1
33256,555,Track_350,Rock,1,1,3,1
33257,555,Track_394,Rock,1,0,5,1
33258,555,Track_341,Rock,1,1,5,0
33259,555,Track_320,Rock,1,1,5,0
33260,555,Track_419,Rock,1,1,5,1
33261,555,Track_404,Rock,0,1,2,1
33262,555,Track_291,Rock,1,0,4,1
33263,555,Track_253,Hiphop,1,0,0,1
33264,555,Track_122,Pop,1,1,1,1
33265,555,Track_151,Hiphop,1,1,1,0
33266,555,Track_224,Hiphop,1,1,1,0
33267,555,Track_229,Hiphop,1,0,0,1
33268,555,Track_29,Pop,1,0,1,1
33269,555,Track_90,Pop,1,1,1,1
33270,555,Track_3,Pop,0,0,1,0
33271,555,Track_137,Pop,1,0,1,1
33272,555,Track_233,Hiphop,0,1,0,1
33273,555,Track_166,Hiphop,0,0,0,0
33274,555,Track_23,Pop,1,1,0,1
33275,555,Track_250,Hiphop,0,1,0,0
33276,555,Track_91,Pop,0,1,1,0
33277,555,Track_181,Hiphop,0,0,1,1
33278,555,Track_284,Hiphop,0,1,1,0
33279,555,Track_252,Hiphop,1,0,0,0
33280,555,Track_179,Hiphop,0,0,1,0
33281,555,Track_222,Hiphop,0,0,1,1
33282,555,Track_57,Pop,0,0,0,1
33283,555,Track_226,Hiphop,0,0,0,0
33284,555,Track_220,Hiphop,1,0,1,1
33285,555,Track_960,Jazz,0,0,0,0
33286,555,Track_704,EDM,0,0,0,0
33287,555,Track_663,EDM,0,0,0,0
33288,555,Track_430,Classic,0,0,0,0
33289,555,Track_837,Ballad,0,0,0,0
33290,555,Track_918,Jazz,0,0,0,0
33291,555,Track_775,Ballad,0,0,0,0
33292,555,Track_861,Jazz,0,0,0,0
33293,555,Track_734,Ballad,0,0,0,0
33294,555,Track_960,Jazz,0,0,0,0
33295,555,Track_500,Classic,0,0,0,0
33296,555,Track_673,EDM,0,0,0,0
33297,555,Track_874,Jazz,0,0,0,0
33298,555,Track_466,Classic,1,0,0,0
33299,555,Track_636,EDM,0,0,0,0
33300,555,Track_886,Jazz,1,0,0,0
33301,556,Track_138,Pop,1,1,1,1
33302,556,Track_97,Pop,1,0,5,1
33303,556,Track_71,Pop,1,0,3,1
33304,556,Track_79,Pop,1,0,4,0
33305,556,Track_64,Pop,1,0,5,1
33306,556,Track_13,Pop,1,1,2,0
33307,556,Track_24,Pop,1,0,4,1
33308,556,Track_124,Pop,1,0,1,0
33309,556,Track_133,Pop,1,1,4,0
33310,556,Track_88,Pop,1,0,4,1
33311,556,Track_35,Pop,1,1,4,0
33312,556,Track_26,Pop,1,1,4,1
33313,556,Track_34,Pop,1,0,1,1
33314,556,Track_125,Pop,0,1,4,0
33315,556,Track_93,Pop,1,0,1,1
33316,556,Track_106,Pop,1,1,1,1
33317,556,Track_41,Pop,1,1,2,0
33318,556,Track_131,Pop,1,1,2,1
33319,556,Track_16,Pop,1,1,5,0
33320,556,Track_117,Pop,1,1,3,1
33321,556,Track_130,Pop,1,1,2,1
33322,556,Track_87,Pop,1,1,3,1
33323,556,Track_389,Rock,0,0,0,0
33324,556,Track_874,Jazz,0,0,0,0
33325,556,Track_191,Hiphop,0,0,0,0
33326,556,Track_373,Rock,0,0,0,0
33327,556,Track_474,Classic,1,0,0,0
33328,556,Track_854,Ballad,1,0,0,0
33329,556,Track_661,EDM,0,0,0,0
33330,556,Track_195,Hiphop,0,0,0,0
33331,556,Track_570,Classic,0,0,0,0
33332,556,Track_333,Rock,0,0,0,0
33333,556,Track_509,Classic,0,0,0,0
33334,556,Track_927,Jazz,0,0,0,0
33335,556,Track_324,Rock,0,0,0,0
33336,556,Track_478,Classic,1,0,0,0
33337,556,Track_538,Classic,1,0,0,0
33338,556,Track_199,Hiphop,0,0,0,0
33339,556,Track_588,EDM,0,0,0,0
33340,556,Track_576,EDM,0,0,0,0
33341,556,Track_321,Rock,0,0,0,0
33342,556,Track_707,EDM,1,0,0,0
33343,556,Track_706,EDM,1,0,0,0
33344,556,Track_543,Classic,0,0,0,0
33345,556,Track_286,Hiphop,0,0,0,0
33346,556,Track_608,EDM,0,0,0,0
33347,556,Track_191,Hiphop,0,0,0,0
33348,556,Track_527,Classic,0,0,0,0
33349,556,Track_802,Ballad,0,0,0,0
33350,556,Track_261,Hiphop,1,0,0,0
33351,556,Track_909,Jazz,0,0,0,0
33352,556,Track_162,Hiphop,1,0,0,0
33353,556,Track_525,Classic,0,0,0,0
33354,556,Track_175,Hiphop,0,0,0,0
33355,556,Track_670,EDM,0,0,0,0
33356,556,Track_346,Rock,0,0,0,0
33357,556,Track_525,Classic,0,0,0,0
33358,556,Track_500,Classic,1,0,0,0
33359,556,Track_169,Hiphop,0,0,0,0
33360,556,Track_604,EDM,0,0,0,0
33361,557,Track_52,Pop,1,1,2,1
33362,557,Track_31,Pop,1,1,4,1
33363,557,Track_14,Pop,1,1,2,1
33364,557,Track_77,Pop,1,1,3,1
33365,557,Track_128,Pop,1,1,4,0
33366,557,Track_117,Pop,1,1,1,1
33367,557,Track_6,Pop,1,1,2,1
33368,557,Track_45,Pop,1,1,3,0
33369,557,Track_114,Pop,1,1,2,1
33370,557,Track_97,Pop,1,0,3,1
33371,557,Track_143,Pop,1,1,5,1
33372,557,Track_134,Pop,1,0,1,0
33373,557,Track_71,Pop,1,0,1,1
33374,557,Track_13,Pop,1,1,5,1
33375,557,Track_21,Pop,1,0,3,1
33376,557,Track_115,Pop,1,1,5,1
33377,557,Track_30,Pop,1,0,5,1
33378,557,Track_48,Pop,1,1,4,1
33379,557,Track_94,Pop,1,1,5,1
33380,557,Track_127,Pop,0,0,1,0
33381,557,Track_49,Pop,1,1,1,1
33382,557,Track_77,Pop,0,1,5,0
33383,557,Track_923,Jazz,0,0,0,0
33384,557,Track_576,EDM,0,0,0,0
33385,557,Track_369,Rock,0,0,0,0
33386,557,Track_287,Rock,0,0,0,0
33387,557,Track_435,Classic,0,0,0,0
33388,557,Track_568,Classic,0,0,0,0
33389,557,Track_448,Classic,0,0,0,0
33390,557,Track_845,Ballad,0,0,0,0
33391,557,Track_806,Ballad,0,0,0,0
33392,557,Track_645,EDM,0,0,0,0
33393,557,Track_309,Rock,0,0,0,0
33394,557,Track_911,Jazz,0,0,0,0
33395,557,Track_840,Ballad,0,0,0,0
33396,557,Track_464,Classic,0,0,0,0
33397,557,Track_822,Ballad,1,0,0,0
33398,557,Track_670,EDM,0,0,0,0
33399,557,Track_224,Hiphop,0,0,0,0
33400,557,Track_535,Classic,0,0,0,0
33401,557,Track_241,Hiphop,0,0,0,0
33402,557,Track_379,Rock,0,0,0,0
33403,557,Track_570,Classic,0,0,0,0
33404,557,Track_626,EDM,0,0,0,0
33405,557,Track_314,Rock,0,0,0,0
33406,557,Track_518,Classic,0,0,0,0
33407,557,Track_624,EDM,0,0,0,0
33408,557,Track_427,Rock,0,0,0,0
33409,557,Track_564,Classic,0,0,0,0
33410,557,Track_489,Classic,1,0,0,0
33411,557,Track_672,EDM,0,0,0,0
33412,557,Track_907,Jazz,0,0,0,0
33413,557,Track_456,Classic,0,0,0,0
33414,557,Track_409,Rock,0,0,0,0
33415,557,Track_421,Rock,0,0,0,0
33416,557,Track_606,EDM,0,0,0,0
33417,557,Track_420,Rock,1,0,0,0
33418,557,Track_264,Hiphop,0,0,0,0
33419,557,Track_757,Ballad,0,0,0,0
33420,557,Track_195,Hiphop,0,0,0,0
33421,558,Track_841,Ballad,1,1,2,1
33422,558,Track_727,Ballad,1,1,4,0
33423,558,Track_767,Ballad,1,1,2,1
33424,558,Track_820,Ballad,0,1,4,1
33425,558,Track_774,Ballad,1,1,5,1
33426,558,Track_808,Ballad,1,1,5,1
33427,558,Track_758,Ballad,1,1,3,1
33428,558,Track_841,Ballad,1,1,4,1
33429,558,Track_838,Ballad,1,1,1,1
33430,558,Track_750,Ballad,1,0,2,1
33431,558,Track_825,Ballad,1,1,1,1
33432,558,Track_758,Ballad,1,0,5,1
33433,558,Track_785,Ballad,1,1,2,0
33434,558,Track_769,Ballad,1,1,3,1
33435,558,Track_833,Ballad,1,1,2,1
33436,558,Track_810,Ballad,1,0,1,0
33437,558,Track_759,Ballad,1,0,1,1
33438,558,Track_841,Ballad,1,1,5,1
33439,558,Track_751,Ballad,1,1,3,1
33440,558,Track_827,Ballad,1,1,1,1
33441,558,Track_852,Ballad,1,1,3,1
33442,558,Track_844,Ballad,1,0,5,1
33443,558,Track_488,Classic,0,0,0,0
33444,558,Track_95,Pop,0,0,0,0
33445,558,Track_214,Hiphop,0,0,0,0
33446,558,Track_706,EDM,0,0,0,0
33447,558,Track_199,Hiphop,0,0,0,0
33448,558,Track_864,Jazz,0,0,0,0
33449,558,Track_411,Rock,1,0,0,0
33450,558,Track_369,Rock,0,0,0,0
33451,558,Track_54,Pop,0,0,0,0
33452,558,Track_262,Hiphop,0,0,0,0
33453,558,Track_39,Pop,0,0,0,0
33454,558,Track_161,Hiphop,0,0,0,0
33455,558,Track_44,Pop,0,0,0,0
33456,558,Track_963,Jazz,0,0,0,0
33457,558,Track_995,Jazz,0,0,0,0
33458,558,Track_630,EDM,0,0,0,0
33459,558,Track_404,Rock,0,0,0,0
33460,558,Track_407,Rock,0,0,0,0
33461,558,Track_161,Hiphop,0,0,0,0
33462,558,Track_305,Rock,0,0,0,0
33463,558,Track_139,Pop,0,0,0,0
33464,558,Track_586,EDM,0,0,0,0
33465,558,Track_136,Pop,0,0,0,0
33466,558,Track_502,Classic,0,0,0,0
33467,558,Track_493,Classic,0,0,0,0
33468,558,Track_993,Jazz,0,0,0,0
33469,558,Track_939,Jazz,1,0,0,0
33470,558,Track_715,EDM,0,0,0,0
33471,558,Track_57,Pop,0,0,0,0
33472,558,Track_967,Jazz,0,0,0,0
33473,558,Track_417,Rock,1,0,0,0
33474,558,Track_589,EDM,0,0,0,0
33475,558,Track_426,Rock,0,0,0,0
33476,558,Track_879,Jazz,0,0,0,0
33477,558,Track_983,Jazz,0,0,0,0
33478,558,Track_964,Jazz,0,0,0,0
33479,558,Track_629,EDM,0,0,0,0
33480,558,Track_495,Classic,0,0,0,0
33481,559,Track_137,Pop,1,1,2,1
33482,559,Track_49,Pop,1,1,4,1
33483,559,Track_33,Pop,1,1,2,1
33484,559,Track_41,Pop,1,0,1,1
33485,559,Track_97,Pop,1,0,3,1
33486,559,Track_51,Pop,1,1,4,1
33487,559,Track_105,Pop,1,1,3,1
33488,559,Track_6,Pop,1,1,2,0
33489,559,Track_32,Pop,1,0,3,0
33490,559,Track_139,Pop,1,0,5,1
33491,559,Track_23,Pop,1,1,2,0
33492,559,Track_109,Pop,1,1,1,1
33493,559,Track_134,Pop,1,0,2,1
33494,559,Track_123,Pop,1,1,4,1
33495,559,Track_93,Pop,1,1,4,1
33496,559,Track_43,Pop,1,1,5,1
33497,559,Track_117,Pop,1,1,5,0
33498,559,Track_127,Pop,1,1,2,0
33499,559,Track_138,Pop,1,0,1,1
33500,559,Track_88,Pop,1,1,2,1
33501,559,Track_54,Pop,1,1,5,1
33502,559,Track_111,Pop,1,1,4,1
33503,559,Track_497,Classic,0,0,0,0
33504,559,Track_252,Hiphop,0,0,0,0
33505,559,Track_917,Jazz,0,0,0,0
33506,559,Track_770,Ballad,0,0,0,0
33507,559,Track_441,Classic,0,0,0,0
33508,559,Track_300,Rock,0,0,0,0
33509,559,Track_816,Ballad,0,0,0,0
33510,559,Track_979,Jazz,0,0,0,0
33511,559,Track_532,Classic,0,0,0,0
33512,559,Track_405,Rock,0,0,0,0
33513,559,Track_516,Classic,0,0,0,0
33514,559,Track_885,Jazz,0,0,0,0
33515,559,Track_186,Hiphop,0,0,0,0
33516,559,Track_945,Jazz,0,0,0,0
33517,559,Track_671,EDM,0,0,0,0
33518,559,Track_325,Rock,0,0,0,0
33519,559,Track_679,EDM,0,0,0,0
33520,559,Track_545,Classic,0,0,0,0
33521,559,Track_920,Jazz,0,0,0,0
33522,559,Track_488,Classic,1,0,0,0
33523,559,Track_986,Jazz,0,0,0,0
33524,559,Track_282,Hiphop,0,0,0,0
33525,559,Track_888,Jazz,0,0,0,0
33526,559,Track_909,Jazz,0,0,0,0
33527,559,Track_955,Jazz,0,0,0,0
33528,559,Track_405,Rock,0,0,0,0
33529,559,Track_977,Jazz,0,0,0,0
33530,559,Track_627,EDM,0,0,0,0
33531,559,Track_661,EDM,1,0,0,0
33532,559,Track_727,Ballad,0,0,0,0
33533,559,Track_511,Classic,1,0,0,0
33534,559,Track_271,Hiphop,0,0,0,0
33535,559,Track_171,Hiphop,0,0,0,0
33536,559,Track_979,Jazz,0,0,0,0
33537,559,Track_415,Rock,1,0,0,0
33538,559,Track_722,Ballad,0,0,0,0
33539,559,Track_344,Rock,0,0,0,0
33540,559,Track_939,Jazz,0,0,0,0
33541,560,Track_479,Classic,1,1,4,1
33542,560,Track_521,Classic,1,0,5,1
33543,560,Track_494,Classic,1,1,5,1
33544,560,Track_537,Classic,0,1,4,1
33545,560,Track_431,Classic,1,0,1,1
33546,560,Track_565,Classic,1,0,2,1
33547,560,Track_507,Classic,1,0,4,0
33548,560,Track_431,Classic,1,0,5,1
33549,560,Track_552,Classic,1,1,5,1
33550,560,Track_538,Classic,1,0,4,1
33551,560,Track_497,Classic,1,1,3,0
33552,560,Track_452,Classic,1,1,2,1
33553,560,Track_510,Classic,1,1,2,1
33554,560,Track_446,Classic,1,1,4,1
33555,560,Track_466,Classic,1,1,2,1
33556,560,Track_546,Classic,1,1,5,1
33557,560,Track_552,Classic,1,0,4,0
33558,560,Track_449,Classic,1,1,5,1
33559,560,Track_490,Classic,1,1,1,0
33560,560,Track_556,Classic,1,1,4,1
33561,560,Track_482,Classic,1,1,2,1
33562,560,Track_475,Classic,1,1,4,0
33563,560,Track_924,Jazz,0,0,0,0
33564,560,Track_902,Jazz,1,0,1,0
33565,560,Track_859,Jazz,0,0,1,0
33566,560,Track_893,Jazz,1,0,0,0
33567,560,Track_900,Jazz,1,1,0,0
33568,560,Track_920,Jazz,1,0,0,0
33569,560,Track_909,Jazz,1,1,0,1
33570,560,Track_885,Jazz,0,0,1,1
33571,560,Track_979,Jazz,1,1,0,1
33572,560,Track_873,Jazz,1,1,0,0
33573,560,Track_885,Jazz,1,1,0,0
33574,560,Track_996,Jazz,1,1,0,0
33575,560,Track_909,Jazz,0,0,0,1
33576,560,Track_865,Jazz,1,0,0,1
33577,560,Track_934,Jazz,0,0,0,0
33578,560,Track_935,Jazz,0,0,0,1
33579,560,Track_970,Jazz,0,0,0,0
33580,560,Track_972,Jazz,0,0,0,0
33581,560,Track_989,Jazz,0,0,1,1
33582,560,Track_957,Jazz,0,0,0,1
33583,560,Track_930,Jazz,0,0,1,1
33584,560,Track_979,Jazz,0,1,0,1
33585,560,Track_730,Ballad,1,0,0,0
33586,560,Track_296,Rock,0,0,0,0
33587,560,Track_581,EDM,0,0,0,0
33588,560,Track_139,Pop,0,0,0,0
33589,560,Track_341,Rock,0,0,0,0
33590,560,Track_694,EDM,0,0,0,0
33591,560,Track_577,EDM,0,0,0,0
33592,560,Track_9,Pop,0,0,0,0
33593,560,Track_406,Rock,0,0,0,0
33594,560,Track_621,EDM,0,0,0,0
33595,560,Track_792,Ballad,0,0,0,0
33596,560,Track_22,Pop,0,0,0,0
33597,560,Track_50,Pop,0,0,0,0
33598,560,Track_169,Hiphop,1,0,0,0
33599,560,Track_651,EDM,0,0,0,0
33600,560,Track_242,Hiphop,0,0,0,0
33601,561,Track_253,Hiphop,1,1,1,1
33602,561,Track_196,Hiphop,1,1,1,1
33603,561,Track_260,Hiphop,1,1,2,1
33604,561,Track_165,Hiphop,1,1,2,1
33605,561,Track_239,Hiphop,1,1,5,0
33606,561,Track_198,Hiphop,1,1,5,1
33607,561,Track_191,Hiphop,1,1,4,1
33608,561,Track_285,Hiphop,1,1,1,0
33609,561,Track_274,Hiphop,1,1,2,1
33610,561,Track_234,Hiphop,1,0,5,0
33611,561,Track_150,Hiphop,1,1,4,1
33612,561,Track_273,Hiphop,1,1,5,1
33613,561,Track_193,Hiphop,1,0,5,1
33614,561,Track_200,Hiphop,1,1,3,1
33615,561,Track_279,Hiphop,1,0,3,1
33616,561,Track_195,Hiphop,1,1,4,1
33617,561,Track_255,Hiphop,0,1,5,1
33618,561,Track_201,Hiphop,1,1,5,1
33619,561,Track_206,Hiphop,1,1,5,1
33620,561,Track_159,Hiphop,1,1,1,1
33621,561,Track_182,Hiphop,0,1,4,1
33622,561,Track_272,Hiphop,1,1,5,1
33623,561,Track_121,Pop,1,0,1,1
33624,561,Track_128,Pop,1,1,0,1
33625,561,Track_142,Pop,1,0,0,1
33626,561,Track_1,Pop,0,0,0,1
33627,561,Track_92,Pop,1,1,1,1
33628,561,Track_46,Pop,1,1,1,0
33629,561,Track_1,Pop,1,1,1,0
33630,561,Track_43,Pop,1,0,1,1
33631,561,Track_34,Pop,1,0,1,1
33632,561,Track_4,Pop,1,1,1,1
33633,561,Track_2,Pop,1,1,0,0
33634,561,Track_112,Pop,0,1,0,0
33635,561,Track_110,Pop,1,0,0,1
33636,561,Track_77,Pop,0,0,0,1
33637,561,Track_13,Pop,1,0,1,0
33638,561,Track_97,Pop,1,0,0,1
33639,561,Track_18,Pop,0,1,1,0
33640,561,Track_83,Pop,1,0,1,1
33641,561,Track_114,Pop,1,0,0,1
33642,561,Track_88,Pop,0,0,0,1
33643,561,Track_30,Pop,1,0,0,0
33644,561,Track_109,Pop,0,1,1,1
33645,561,Track_780,Ballad,0,0,0,0
33646,561,Track_730,Ballad,0,0,0,0
33647,561,Track_576,EDM,0,0,0,0
33648,561,Track_884,Jazz,0,0,0,0
33649,561,Track_751,Ballad,0,0,0,0
33650,561,Track_306,Rock,0,0,0,0
33651,561,Track_322,Rock,0,0,0,0
33652,561,Track_655,EDM,1,0,0,0
33653,561,Track_684,EDM,0,0,0,0
33654,561,Track_729,Ballad,0,0,0,0
33655,561,Track_963,Jazz,0,0,0,0
33656,561,Track_908,Jazz,0,0,0,0
33657,561,Track_657,EDM,0,0,0,0
33658,561,Track_403,Rock,0,0,0,0
33659,561,Track_905,Jazz,0,0,0,0
33660,561,Track_938,Jazz,0,0,0,0
33661,562,Track_163,Hiphop,1,0,4,0
33662,562,Track_233,Hiphop,1,0,4,1
33663,562,Track_166,Hiphop,1,0,5,1
33664,562,Track_265,Hiphop,1,0,4,1
33665,562,Track_254,Hiphop,1,1,3,1
33666,562,Track_274,Hiphop,1,0,4,1
33667,562,Track_228,Hiphop,1,1,5,1
33668,562,Track_256,Hiphop,1,1,5,1
33669,562,Track_223,Hiphop,1,1,5,1
33670,562,Track_252,Hiphop,1,1,3,1
33671,562,Track_281,Hiphop,1,1,3,1
33672,562,Track_277,Hiphop,1,1,1,1
33673,562,Track_216,Hiphop,1,1,2,1
33674,562,Track_199,Hiphop,1,0,4,1
33675,562,Track_202,Hiphop,1,0,5,1
33676,562,Track_188,Hiphop,0,1,4,1
33677,562,Track_276,Hiphop,1,1,4,0
33678,562,Track_275,Hiphop,1,1,3,1
33679,562,Track_166,Hiphop,1,1,5,1
33680,562,Track_216,Hiphop,1,1,4,0
33681,562,Track_208,Hiphop,1,0,3,1
33682,562,Track_190,Hiphop,1,1,3,1
33683,562,Track_899,Jazz,0,0,0,0
33684,562,Track_486,Classic,0,0,0,0
33685,562,Track_998,Jazz,0,0,0,0
33686,562,Track_902,Jazz,0,0,0,0
33687,562,Track_587,EDM,0,0,0,0
33688,562,Track_287,Rock,0,0,0,0
33689,562,Track_458,Classic,0,0,0,0
33690,562,Track_525,Classic,0,0,0,0
33691,562,Track_407,Rock,0,0,0,0
33692,562,Track_437,Classic,0,0,0,0
33693,562,Track_721,Ballad,0,0,0,0
33694,562,Track_120,Pop,0,0,0,0
33695,562,Track_26,Pop,0,0,0,0
33696,562,Track_512,Classic,0,0,0,0
33697,562,Track_29,Pop,0,0,0,0
33698,562,Track_754,Ballad,0,0,0,0
33699,562,Track_689,EDM,0,0,0,0
33700,562,Track_782,Ballad,0,0,0,0
33701,562,Track_750,Ballad,0,0,0,0
33702,562,Track_877,Jazz,0,0,0,0
33703,562,Track_862,Jazz,0,0,0,0
33704,562,Track_909,Jazz,0,0,0,0
33705,562,Track_429,Rock,0,0,0,0
33706,562,Track_403,Rock,0,0,0,0
33707,562,Track_502,Classic,0,0,0,0
33708,562,Track_586,EDM,1,0,0,0
33709,562,Track_297,Rock,0,0,0,0
33710,562,Track_648,EDM,0,0,0,0
33711,562,Track_596,EDM,0,0,0,0
33712,562,Track_536,Classic,0,0,0,0
33713,562,Track_721,Ballad,0,0,0,0
33714,562,Track_538,Classic,0,0,0,0
33715,562,Track_634,EDM,0,0,0,0
33716,562,Track_730,Ballad,0,0,0,0
33717,562,Track_708,EDM,0,0,0,0
33718,562,Track_879,Jazz,0,0,0,0
33719,562,Track_893,Jazz,0,0,0,0
33720,562,Track_454,Classic,0,0,0,0
33721,563,Track_364,Rock,1,1,2,1
33722,563,Track_298,Rock,1,1,1,1
33723,563,Track_290,Rock,1,0,5,1
33724,563,Track_355,Rock,1,1,2,1
33725,563,Track_344,Rock,1,0,1,0
33726,563,Track_369,Rock,1,1,2,0
33727,563,Track_334,Rock,1,1,1,0
33728,563,Track_386,Rock,1,0,4,1
33729,563,Track_349,Rock,1,0,3,1
33730,563,Track_420,Rock,1,1,1,1
33731,563,Track_402,Rock,1,1,4,1
33732,563,Track_406,Rock,1,0,5,0
33733,563,Track_408,Rock,1,1,4,1
33734,563,Track_330,Rock,1,1,1,1
33735,563,Track_342,Rock,1,1,4,1
33736,563,Track_303,Rock,1,0,2,1
33737,563,Track_406,Rock,1,0,5,0
33738,563,Track_345,Rock,1,0,1,1
33739,563,Track_305,Rock,1,1,3,1
33740,563,Track_381,Rock,1,1,3,0
33741,563,Track_396,Rock,1,1,2,1
33742,563,Track_403,Rock,1,1,4,1
33743,563,Track_683,EDM,1,1,0,0
33744,563,Track_613,EDM,0,0,1,0
33745,563,Track_670,EDM,1,1,1,0
33746,563,Track_689,EDM,1,0,0,1
33747,563,Track_588,EDM,1,0,0,0
33748,563,Track_825,Ballad,1,1,0,0
33749,563,Track_817,Ballad,1,1,0,0
33750,563,Track_688,EDM,1,0,0,0
33751,563,Track_754,Ballad,1,1,0,1
33752,563,Track_719,Ballad,0,1,1,0
33753,563,Track_632,EDM,1,0,1,1
33754,563,Track_723,Ballad,1,0,0,1
33755,563,Track_627,EDM,1,1,1,1
33756,563,Track_824,Ballad,1,0,1,0
33757,563,Track_764,Ballad,0,1,0,0
33758,563,Track_703,EDM,0,1,0,1
33759,563,Track_809,Ballad,1,0,1,0
33760,563,Track_775,Ballad,0,1,0,1
33761,563,Track_586,EDM,1,0,0,1
33762,563,Track_799,Ballad,0,1,0,0
33763,563,Track_805,Ballad,1,0,1,0
33764,563,Track_714,EDM,1,0,0,1
33765,563,Track_898,Jazz,0,0,0,0
33766,563,Track_201,Hiphop,0,0,0,0
33767,563,Track_15,Pop,0,0,0,0
33768,563,Track_456,Classic,1,0,0,0
33769,563,Track_113,Pop,0,0,0,0
33770,563,Track_193,Hiphop,0,0,0,0
33771,563,Track_191,Hiphop,0,0,0,0
33772,563,Track_259,Hiphop,0,0,0,0
33773,563,Track_263,Hiphop,0,0,0,0
33774,563,Track_919,Jazz,0,0,0,0
33775,563,Track_932,Jazz,0,0,0,0
33776,563,Track_523,Classic,0,0,0,0
33777,563,Track_175,Hiphop,0,0,0,0
33778,563,Track_461,Classic,0,0,0,0
33779,563,Track_469,Classic,0,0,0,0
33780,563,Track_962,Jazz,1,0,0,0
33781,564,Track_849,Ballad,1,1,1,1
33782,564,Track_850,Ballad,1,1,1,1
33783,564,Track_822,Ballad,1,1,3,1
33784,564,Track_814,Ballad,1,1,4,1
33785,564,Track_801,Ballad,1,1,2,0
33786,564,Track_757,Ballad,1,1,2,1
33787,564,Track_745,Ballad,1,0,2,1
33788,564,Track_783,Ballad,1,1,2,1
33789,564,Track_785,Ballad,1,0,4,1
33790,564,Track_848,Ballad,1,1,1,1
33791,564,Track_725,Ballad,1,0,5,1
33792,564,Track_790,Ballad,1,1,2,1
33793,564,Track_847,Ballad,1,1,5,0
33794,564,Track_716,Ballad,1,1,4,1
33795,564,Track_847,Ballad,0,0,5,1
33796,564,Track_753,Ballad,1,1,1,1
33797,564,Track_747,Ballad,0,1,2,1
33798,564,Track_743,Ballad,1,0,5,1
33799,564,Track_826,Ballad,1,1,3,0
33800,564,Track_854,Ballad,1,1,1,1
33801,564,Track_815,Ballad,1,0,4,0
33802,564,Track_849,Ballad,1,1,3,1
33803,564,Track_313,Rock,0,0,0,0
33804,564,Track_506,Classic,0,0,0,0
33805,564,Track_297,Rock,0,0,0,0
33806,564,Track_489,Classic,0,0,0,0
33807,564,Track_602,EDM,1,0,0,0
33808,564,Track_975,Jazz,0,0,0,0
33809,564,Track_68,Pop,0,0,0,0
33810,564,Track_341,Rock,0,0,0,0
33811,564,Track_688,EDM,0,0,0,0
33812,564,Track_130,Pop,0,0,0,0
33813,564,Track_328,Rock,0,0,0,0
33814,564,Track_684,EDM,1,0,0,0
33815,564,Track_58,Pop,0,0,0,0
33816,564,Track_454,Classic,0,0,0,0
33817,564,Track_347,Rock,1,0,0,0
33818,564,Track_921,Jazz,0,0,0,0
33819,564,Track_902,Jazz,0,0,0,0
33820,564,Track_974,Jazz,0,0,0,0
33821,564,Track_381,Rock,0,0,0,0
33822,564,Track_695,EDM,0,0,0,0
33823,564,Track_179,Hiphop,0,0,0,0
33824,564,Track_559,Classic,0,0,0,0
33825,564,Track_240,Hiphop,0,0,0,0
33826,564,Track_533,Classic,0,0,0,0
33827,564,Track_138,Pop,0,0,0,0
33828,564,Track_595,EDM,0,0,0,0
33829,564,Track_480,Classic,0,0,0,0
33830,564,Track_69,Pop,0,0,0,0
33831,564,Track_559,Classic,0,0,0,0
33832,564,Track_714,EDM,0,0,0,0
33833,564,Track_204,Hiphop,0,0,0,0
33834,564,Track_45,Pop,0,0,0,0
33835,564,Track_11,Pop,1,0,0,0
33836,564,Track_593,EDM,0,0,0,0
33837,564,Track_506,Classic,0,0,0,0
33838,564,Track_176,Hiphop,0,0,0,0
33839,564,Track_282,Hiphop,0,0,0,0
33840,564,Track_516,Classic,0,0,0,0
33841,565,Track_228,Hiphop,1,0,1,1
33842,565,Track_159,Hiphop,1,1,5,0
33843,565,Track_237,Hiphop,0,1,1,0
33844,565,Track_243,Hiphop,0,1,2,0
33845,565,Track_176,Hiphop,1,0,3,1
33846,565,Track_257,Hiphop,0,1,5,1
33847,565,Track_214,Hiphop,1,1,5,1
33848,565,Track_278,Hiphop,1,1,1,1
33849,565,Track_182,Hiphop,1,1,3,1
33850,565,Track_205,Hiphop,1,1,1,1
33851,565,Track_262,Hiphop,0,0,3,1
33852,565,Track_275,Hiphop,1,1,3,1
33853,565,Track_195,Hiphop,0,0,1,1
33854,565,Track_198,Hiphop,1,1,3,1
33855,565,Track_233,Hiphop,1,1,1,0
33856,565,Track_276,Hiphop,1,1,5,1
33857,565,Track_170,Hiphop,1,1,5,1
33858,565,Track_235,Hiphop,0,1,4,1
33859,565,Track_172,Hiphop,1,1,5,0
33860,565,Track_164,Hiphop,1,1,2,1
33861,565,Track_237,Hiphop,1,0,5,1
33862,565,Track_241,Hiphop,0,1,4,1
33863,565,Track_30,Pop,1,1,1,1
33864,565,Track_306,Rock,1,1,0,1
33865,565,Track_88,Pop,0,1,0,0
